id,id_grupo,categoria,tipo_producto,titulo,pais,ano,titulo_libro,autores,tipologia
00641,012,Capítulos de libro publicados,Otro capítulo de libro publicado,"Leo Burnett, el paso del periodismo al copy publicitario y la evolución del texto impreso a la narrativa digital.",Ecuador,2020,El apagón analógico y el despertar del periodismo digital,"JUAN DIEGO LOPEZ MEDINA, RAFAEL VARGAS CANO",1
00642,012,Capítulos de libro publicados,Capítulo de libro,Advertcaring: hibridación publicitaria para el bienestar,Colombia,2020,Ecociudades: Una experiencia urbana,JUAN DIEGO LOPEZ MEDINA,1
00643,012,Capítulos de libro publicados,Capítulo de libro,La crónica periodística como método de investigación,Colombia,2020,Comunicación,MARCOS VEGA SENA,1
00644,012,Capítulos de libro publicados,Otro capítulo de libro publicado,"Ecosistemas digitales para la formación: redes sociales, ebooks y ciencia 2.0",Colombia,2020,Piedra,"EDWIN ANDRES SEPULVEDA CARDONA, CARLOS SUAREZ QUICENO",1
00645,012,Capítulos de libro publicados,Otro capítulo de libro publicado,"Ecosistemas digitales para la formación: Redes sociales, ebooks y ciencia 2.0",Colombia,2020,Piedra,"CARLOS SUAREZ QUICENO, EDWIN ANDRES SEPULVEDA CARDONA",1
00646,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Producciones digitales hipermediales desde la investigación y la docencia,Colombia,2020,Piedra,"CARLOS SUAREZ QUICENO, EDWIN ANDRES SEPULVEDA CARDONA",1
00647,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Producciones digitales hipermediales desde la investigación y la docencia,Colombia,2020,Piedra,"EDWIN ANDRES SEPULVEDA CARDONA, CARLOS SUAREZ QUICENO",1
00648,012,Capítulos de libro publicados,Capítulo de libro,Relacionamiento estratégico para potenciar acciones de responsabilidad social empresarial (p. 128),Colombia,2020,Sosteniblidad,JUAN DIEGO LOPEZ MEDINA,1
00649,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Experiencia Amazon,Colombia,2020,Piedra,"JUAN DIEGO LOPEZ MEDINA, EDWIN ANDRES SEPULVEDA CARDONA, ANNY CRISTINA CARDENAS LOPEZ, ANCIZAR VARGAS LEON, ASTRID LORENA CARMONA SUAREZ, CARLOS SUAREZ QUICENO",1
00650,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Experiencia Amazon,Colombia,2020,Piedra,JUAN DIEGO LOPEZ MEDINA,1
00651,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Agir com o signo da compreensao,Brasil,2019,Agir com o signo da compreensao,MARCOS VEGA SENA,1
00652,012,Capítulos de libro publicados,Capítulo de libro,La radio y la Comprensión cultural: conocer las músicas andinas de la contemporaneidad,Brasil,2019,Agir con o signo da compreensão,MARCOS VEGA SENA,1
00653,012,Capítulos de libro publicados,Otro capítulo de libro publicado,1. Descripción del contexto. 1.3 ¡Publicidad!...¿social?,Colombia,2019,responsableESTRATEGIAS DE PUBLICIDAD SOCIALCoyunturas sociales como oportunidad de mejoramiento de valor,JUAN DIEGO LOPEZ MEDINA,1
00654,012,Capítulos de libro publicados,Otro capítulo de libro publicado,"1. Descripción del contexto. 1.1. RSE, estrategias favorables para el valor de marca",Colombia,2019,responsableESTRATEGIAS DE PUBLICIDAD SOCIALCoyunturas sociales como oportunidad de mejoramiento de valor,JUAN DIEGO LOPEZ MEDINA,1
00655,012,Capítulos de libro publicados,Otro capítulo de libro publicado,3. Consideraciones finales,Colombia,2019,responsableESTRATEGIAS DE PUBLICIDAD SOCIALCoyunturas sociales como oportunidad de mejoramiento de valor,JUAN DIEGO LOPEZ MEDINA,1
00656,012,Capítulos de libro publicados,Otro capítulo de libro publicado,La pelada del Instagram,Colombia,2018,Letras para vivir: relatos y cuentos,EDWIN ANDRES SEPULVEDA CARDONA,1
00657,012,Capítulos de libro publicados,Capítulo de libro,"Comunicación visual en la era posdigital: hipertexto, skeumorfismo y material design",Colombia,2017,Sin perder de vista: Reflexiones teóricas sobre comunicación visual,EDWIN ANDRES SEPULVEDA CARDONA,1
00658,012,Capítulos de libro publicados,Otro capítulo de libro publicado,¿Ganar y tirar al arco¿. Comparación estadística entre el fútbol profesional de Colombia y Argentina,Colombia,2017,Libro de resúmenes,FERNANDO AQUILES DE LA SANTISI ARANGO NAVARRO,1
00659,012,Capítulos de libro publicados,Otro capítulo de libro publicado,"Relaciones Publicas, un estudio para su futuro",Colombia,2017,José Miguel Pereira (Editor),ANCIZAR VARGAS LEON,1
00660,012,Capítulos de libro publicados,Otro capítulo de libro publicado,De la sociedad red y de la información a la sociedad del conocimiento: una visión prospectiva desde la comunicación,Colombia,2017,José Miguel Pereira (Editor),ANCIZAR VARGAS LEON,1
00661,012,Capítulos de libro publicados,Otro capítulo de libro publicado,"Ciberidolatría, una esperanza destructiva para la familia.",Ecuador,2017,Sin Familia No Hay Futuro,JHOEEN SNEYDER ROJAS DIAZ,1
00662,012,Capítulos de libro publicados,Otro capítulo de libro publicado,"e-Salud, una ventana abierta a la prevención de las adicciones",Colombia,2017,Educación digital y gestión del talento humano en iberoamérica,"EDWIN ANDRES SEPULVEDA CARDONA, SANDRA MILENA RESTREPO ESCOBAR",1
00663,012,Capítulos de libro publicados,Capítulo de libro,"""Relaciones públicas: un estudio para su futuro""",Colombia,2017,José Miguel Pereira (Editor),"ANCIZAR VARGAS LEON, LINA MARIA GONZALEZ CORREA",1
00664,012,Capítulos de libro publicados,Capítulo de libro,De la sociedad red y de la información a la sociedad del conocimiento: una visión prospectiva desde la comunicación,Colombia,2017,José Miguel Pereira (Editor),ANCIZAR VARGAS LEON,1
00665,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Análisis de seis publicaciones científicas en el campo de la comunicación en Colombia,Colombia,2016,José Miguel Pereira (Editor),LINA MARIA GONZALEZ CORREA,1
00666,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Relaciones públicas: un estudio para su futuro,Colombia,2016,José Miguel Pereira (Editor),LINA MARIA GONZALEZ CORREA,1
00667,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Andamiaje instruccional y diseño para lectura en pantalla,Colombia,2016,¿EDUcación y TECnología. Propuestas desde la investigación y la innovación educativa¿.,EDWIN ANDRES SEPULVEDA CARDONA,1
00668,012,Capítulos de libro publicados,Otro capítulo de libro publicado,"Transmedia storytelling y libros digitales, estrategias para la transferencia de conocimiento",Colombia,2016,¿EDUcación y TECnología. Propuestas desde la investigación y la innovación educativa¿.,EDWIN ANDRES SEPULVEDA CARDONA,1
00669,012,Capítulos de libro publicados,Capítulo de libro,"""Importancia del estado del arte en procesos de investigación y su relación con la metodología prospectiva""",Colombia,2016,XIX Encuentro Nacional de Investigación,LINA MARIA GONZALEZ CORREA,1
00670,012,Capítulos de libro publicados,Capítulo de libro,Comunicación y Prospectiva,Colombia,2016,Pensamiento Prospectivo y Estrategia,ANCIZAR VARGAS LEON,1
00671,012,Capítulos de libro publicados,Capítulo de libro,Aproximación al estado del arte de la planificación de cuentas en Colombia,España,2016,Tendencias Publicitarias en Iberoamerica. Diálogo de saberes y experiencias. Colección Mundo digital,"CLAUDIA INES VELEZ OCHOA, OMAR MUNOZ SANCHEZ",1
00672,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Andamiaje instruccional y diseño para lectura en pantalla,España,2016,¿EDUcación y TECnología. Propuestas desde la investigación y la innovación educativa¿.,"CARLOS SUAREZ QUICENO, EDWIN ANDRES SEPULVEDA CARDONA",1
00673,012,Capítulos de libro publicados,Otro capítulo de libro publicado,"Los seriados de televisión de Estados Unidos, un acercamiento metodológico.",Colombia,2015,Televisión Y Construcción De Lo Público Cátedra Unesco De Comunicación,"FERNANDO AQUILES DE LA SANTISI ARANGO NAVARRO, ANCIZAR VARGAS LEON, MARIA CRISTINA LOAIZA PINEDA",1
00674,012,Capítulos de libro publicados,Otro capítulo de libro publicado,"Transmedia literacy, medios y sujetos en formación",Colombia,2015,XVIII ENCUENTRO NACIONAL DE INVESTIGACIÓN,"EDWIN ANDRES SEPULVEDA CARDONA, CARLOS SUAREZ QUICENO",1
00675,012,Capítulos de libro publicados,Capítulo de libro,Propaganda en el Posconflicto Colombiano,Colombia,2015,Imaginar La Paz En Colombia: Cavilaciones Desde La Academia,RAFAEL VARGAS CANO,1
00676,012,Capítulos de libro publicados,Capítulo de libro,"Creación micrositio en plataforma DICOM para mejorar resultados Saber Pro de estudiantes de Comunicación Social, de la Funlam",Colombia,2015,Seminario Internacional Sobre ¿La Responsabilidad Social Desde Una Perspectiva Crítica E Interdisciplinaria: Investigación En Comunicación-Educación Y Publicidad¿. 7-9 Mayo 2014,FERNANDO AQUILES DE LA SANTISI ARANGO NAVARRO,1
00677,012,Capítulos de libro publicados,Otro capítulo de libro publicado,La sociedad del conocimiento: ¿democratización de la información?,Colombia,2015,Seminario Internacional Comunicación-Educación Y Publicidad 2012 -2013,LINA MARIA GONZALEZ CORREA,1
00678,012,Capítulos de libro publicados,Capítulo de libro,Enlatados para consumo familiar,Colombia,2014,Televisión enlatada. Características ideológicas de los seriados de televisión estadounidense emitidos en Colombia entre 1955 y 1990,"FERNANDO AQUILES DE LA SANTISI ARANGO NAVARRO, ANCIZAR VARGAS LEON, MARIA CRISTINA LOAIZA PINEDA",1
00679,012,Capítulos de libro publicados,Capítulo de libro,La investigación: un compromiso con la sociedad,Colombia,2014,La Investigación,LINA MARIA GONZALEZ CORREA,1
00680,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Estado del arte de la investigación en Comunicación. Hacia la formulación de un proyecto global,Colombia,2014,La Investigación,LINA MARIA GONZALEZ CORREA,1
00681,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Diseño de experiencias de escritura: transmediación para crear contenidos mediáticos,Colombia,2014,Seminario Internacional Comunicación-Educación Y Publicidad 2012 -2013,EDWIN ANDRES SEPULVEDA CARDONA,1
00682,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Hipertexto y relatos interactivos: contribuciones desde la comunicación y las TIC a los procesos de enseñanza ¿ aprendizaje de las competencias relacionadas con la escritura,Colombia,2014,Seminario Internacional Comunicación-Educación Y Publicidad 2012 -2013,"EDWIN ANDRES SEPULVEDA CARDONA, CARLOS SUAREZ QUICENO",1
00683,012,Capítulos de libro publicados,Capítulo de libro,Las teorías posmodernas de gestión de organizaciones,Colombia,2014,Seminario Internacional Comunicación-Educación Y Publicidad 2012 -2013,"ANCIZAR VARGAS LEON, LINA MARIA GONZALEZ CORREA",1
00684,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Comunicación y Prospectiva,Colombia,2014,Pensamiento Prospectivo y Estrategia,ANCIZAR VARGAS LEON,1
00685,012,Capítulos de libro publicados,Otro capítulo de libro publicado,La responsabilidad social desde una perspectiva crítica e interdisciplinaria,Colombia,2014,Seminario Internacional Comunicación-Educación Y Publicidad 2012 -2013,LINA MARIA GONZALEZ CORREA,1
00686,012,Capítulos de libro publicados,Capítulo de libro,Estado del Arte de la Investigación en Comunicación: Hacia la Formulación de un Proyecto Global. Estudio de Caso Facultades de Medellín,Colombia,2014,Prospectiva de la educación como eje de desarrollo económico,LINA MARIA GONZALEZ CORREA,1
00687,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Contenidos transmedia y crossmedia para la formación de competencias narrativas,Colombia,2013,Robert Ashley,EDWIN ANDRES SEPULVEDA CARDONA,1
00688,012,Capítulos de libro publicados,Otro capítulo de libro publicado,la familia en los enlatados estadounidenses en la TV colombiana (1954-1990),Colombia,2013,Robert Ashley,FERNANDO AQUILES DE LA SANTISI ARANGO NAVARRO,1
00689,012,Capítulos de libro publicados,Capítulo de libro,Proceso metodológico en torno a la construcción de un Manual de Branding para,Colombia,2013,Robert Ashley,RAFAEL VARGAS CANO,1
00690,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Medios ciudadanos y construcción del derecho a la comunicación,España,2012,Ultimas Tendencias En Modelos De Investigación En El Eees Y En Otros Sistemas Actuales,CLAUDIA TERESA HERRERA CAICEDO,1
00691,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Algunas precisiones sobre ciudadanía y derecho a la comunicación,Colombia,2012,Análisis Comparativo De La Competencia Genérica Razonamiento Cuantitativo De La Prueba Saberpro Y Su Relación Con Los Cursos Ofrecidos Por El Departamento De Ciencias Básicas En Los Programas De Pregrado De La Funlam Y La U De M,CLAUDIA TERESA HERRERA CAICEDO,1
00692,012,Capítulos de libro publicados,Otro capítulo de libro publicado,"""Algunas características ideológicas de los programas enlatados emitidos en la televisión colombiana entre 1955 y 1990",Colombia,2012,Análisis Comparativo De La Competencia Genérica Razonamiento Cuantitativo De La Prueba Saberpro Y Su Relación Con Los Cursos Ofrecidos Por El Departamento De Ciencias Básicas En Los Programas De Pregrado De La Funlam Y La U De M,FERNANDO AQUILES DE LA SANTISI ARANGO NAVARRO,1
00693,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Nuestra estética contra su violencia. El principio dialógico de la etnografia audiovisual,Colombia,2012,Pensar La Comunicación. Rutas De Indagación En La Configuración De Un Saber. Tomo Iii,CESAR AUGUSTO TAPIAS HERNANDEZ,1
00694,012,Capítulos de libro publicados,Otro capítulo de libro publicado,Libros electrónicos interactivos: nuevos lectores y nuevas terminales de lectura,Colombia,2012,Seminario Internacional Comunicación-Educación Y Publicidad 2012 -2013,EDWIN ANDRES SEPULVEDA CARDONA,1
00695,012,Capítulos de libro publicados,Capítulo de libro,Los procesos de transferencia de conocimiento en algunas universidades de Colombia,Colombia,2012,Conferencia Ascolfa 2012. Encuentro Internacional De Investigación En Administración. ¿Desafíos De La Gerencia En Entornos Competitivos¿.,EDWIN ANDRES SEPULVEDA CARDONA,1
00696,012,Capítulos de libro publicados,Capítulo de libro,COMUNICACIÓN DE LA CIENCIA Y LA TECNOLOGÍA: UN ACERCAMIENTO AL MODELO DE PARTICIPACIÓN PÚBLICA,Colombia,2012,Organización Y Conocimiento,EDWIN ANDRES SEPULVEDA CARDONA,1
00697,012,Capítulos de libro publicados,Capítulo de libro,Construcción visual de la memoria en el espacio público. Memoria y olvido en la ciudad de Medellín,Brasil,2011,.)  Arte Público Y Espacios Políticos: Interacciones Y Fracturas En Las Ciudades Latinoamericanas,PAOLO ANTONIO VILLALBA STORTI,1
00698,012,Capítulos de libro publicados,Capítulo de libro,El combate de Medellín con la memoria. Hacia una recuperación culposa del pasado,Argentina,2011,Imaginando el espacio. Problemas,PAOLO ANTONIO VILLALBA STORTI,1
00699,012,Capítulos de libro publicados,Capítulo de libro,Entre el olvido y la conmemoración: convulsión anacrónica en el espacio público,Colombia,2010,Memorias Ix Encuentro De Estudiantes De Historia,PAOLO ANTONIO VILLALBA STORTI,1
00700,013,Capítulos de libro publicados,Otro capítulo de libro publicado,La historia y los nuevos paradigmas. Juan José Tamayo y la esperanza en la renovación teológica,España,2024,Juan José Tamayo. Teología y praxis de liberacion,MANUEL DAVID GOMEZ ERAZO,1
00701,013,Capítulos de libro publicados,Capítulo de libro,Liberation Themes in Latin American Literatures: The Case of Changó el gran putas by Manuel Zapata Olivella,Reino Unido,2023,Decolonizing Liberation Theologies,JUAN ESTEBAN LONDONO BETANCUR,1
00702,013,Capítulos de libro publicados,Capítulo de libro,Teología y contexto: perspectivas a futuro en la Universidad Católica Luis Amigó,Colombia,2023,Propuestas teológicas contemporáneas. Reflexiones bíblicas,"MANUEL DAVID GOMEZ ERAZO, JUAN ESTEBAN LONDONO BETANCUR",1
00703,013,Capítulos de libro publicados,Otro capítulo de libro publicado,"Mundo de la vida (Lebenswelt), calidad de vida y dignidad humana del investigador universitario. Análisis en un grupo focal colombiano.",España,2023,Avances en Educación Superior e Investigación Vol. 3,"MANUEL DAVID GOMEZ ERAZO, IVAN DARIO TORO JARAMILLO",1
00704,013,Capítulos de libro publicados,Capítulo de libro,Aproximaciones al síndrome del burnout en los clérigos. Discusiones emergentes.,Colombia,2023,Propuestas teológicas contemporáneas. Reflexiones bíblicas,DAVID OSWALDO ZAPATA TAMAYO,1
00705,013,Capítulos de libro publicados,Capítulo de libro,La amistad como lealtad social y alteridad: fraternidad en la literatura apócrifa judía de la época del segundo templo,España,2022,La hermandad desde la Biblia: aproximaciones textuales,JUAN SEBASTIAN HERNANDEZ VALENCIA,1
00706,013,Capítulos de libro publicados,Capítulo de libro,Fraternidad y sororidad en la poesía de Raúl Zurita,Colombia,2022,La hermandad desde la Biblia. Aproximaciones textuales,JUAN ESTEBAN LONDONO BETANCUR,1
00707,013,Capítulos de libro publicados,Capítulo de libro,"¿Es ""humano"" el transhumanismo? Visión desde los orígenes y el desarrollo del movimiento",Colombia,2021,Humanismo y trashumanismo: reflexiones desde las ciencias humanas y sociales,JUAN SEBASTIAN HERNANDEZ VALENCIA,1
00708,013,Capítulos de libro publicados,Capítulo de libro,POPULISMO REPERCUSIONES EN LA UNIVERSIDAD Y MOVIMIENTOS ESTUDIANTILES,Colombia,2021,Reflexiones académicas alredor del derecho,HERNAN ANDRES CARMONA GARZON,1
00709,013,Capítulos de libro publicados,Capítulo de libro,El problema de la comprensión en la investigación social. Un esbozo histórico y conceptual.,Colombia,2020,El arte de investigar con niños,DANIEL ESTEBAN QUIROZ OSPINA,1
00710,013,Capítulos de libro publicados,Capítulo de libro,Sobre lo femenino y el lazo social: una mirada a la violencia en Colombia,Colombia,2019,¿podemos construir la paz? perspectivas,KELLY VARGAS GARCIA,1
00711,013,Capítulos de libro publicados,Capítulo de libro,"Hölderlin, Hiperión y el ideal de transformación",Colombia,2019,Perspectivas del arte en Hölderlin,ANDRES ALFREDO CASTRILLON CASTRILLON,1
00712,013,Capítulos de libro publicados,Capítulo de libro,"La metamorfosis del pensamiento. Dialéctica sobre los conceptos de arte, naturaleza e historia en Kant y Hölderlin",Colombia,2019,Perspectivas del arte en Hölderlin,PALOMA MARIN ESCOBAR,1
00713,013,Capítulos de libro publicados,Otro capítulo de libro publicado,Re-nacer,Colombia,2018,Letras para vivir: relatos y cuentos,DAVID ESTEBAN ZULUAGA MESA,1
00714,013,Capítulos de libro publicados,Otro capítulo de libro publicado,Una experiencia piloto,Colombia,2018,Letras para vivir: relatos y cuentos,DAVID ESTEBAN ZULUAGA MESA,1
00715,013,Capítulos de libro publicados,Otro capítulo de libro publicado,Eurípides y la posición del georgós en la Atenas democrática,Colombia,2016,Jornadas de Reflexión Filosófica y Teológica. Pensar la actualidad,CARLOS ANDRES GALLEGO ARROYAVE,1
00716,013,Capítulos de libro publicados,Otro capítulo de libro publicado,Reivindicación del cuerpo en la cultura cristiana contemporánea,Colombia,2016,Jornadas de Reflexión Filosófica y Teológica: Pensar la Actualidad,JONATHAN ANDRES RUA PENAGOS,1
00717,013,Capítulos de libro publicados,Otro capítulo de libro publicado,El Secreto,Colombia,2015,Trilogía: Cuentos,LEIDY ANDREA RIOS RESTREPO,1
00718,013,Capítulos de libro publicados,Otro capítulo de libro publicado,"Orestes: entre la razón y la locura, la enfermedad y el ímpetu",Argentina,2015,Actas De Las Vii Jornadas Nacionales De Filosofía Antigua. El Cuerpo Y El Alma En La Filosofía Antigua,JHOANA ANDREA GUTIERREZ CADAVID,1
00719,013,Capítulos de libro publicados,Otro capítulo de libro publicado,El cuerpo andrajoso de Jerjes y el espectro puro de Darío. Hybris y sophrosyne en los personajes de Los persas.,Argentina,2015,Actas De Las Vii Jornadas Nacionales De Filosofía Antigua. El Cuerpo Y El Alma En La Filosofía Antigua,CARLOS ANDRES GALLEGO ARROYAVE,1
00720,013,Capítulos de libro publicados,Otro capítulo de libro publicado,La experiencia poética como absoluto hölderliniano,Colombia,2015,La Filosofía Hoy,JHOANA ANDREA GUTIERREZ CADAVID,1
00721,013,Capítulos de libro publicados,Otro capítulo de libro publicado,Lenguaje y vida: reflexión a partir del bello texto de Toni Morrison,Colombia,2015,La Filosofía Hoy,DAVID ESTEBAN ZULUAGA MESA,1
00722,013,Capítulos de libro publicados,Otro capítulo de libro publicado,Ontología entre el pensar y el poetizar de Heidegger y Hölderlin,Colombia,2015,La Filosofía Hoy,PALOMA MARIN ESCOBAR,1
00723,013,Capítulos de libro publicados,Capítulo de libro,EDUCAR EN Y PARA LA DEMOCRACIA: EL DESAFÍO DE AMÉRICA LATINA,Colombia,2014,Democracia O Engaño.,JESUS DAVID GIRADO SIERRA,1
00724,013,Capítulos de libro publicados,Otro capítulo de libro publicado,El cuerpo: ámbito de encuentro con el otro en la pedagogía amigoniana,Colombia,2014,Memorias Simposio Internacional De Educación Y Pedagogía De La Alteridad,JONATHAN ANDRES RUA PENAGOS,1
00725,013,Capítulos de libro publicados,Otro capítulo de libro publicado,Ética y Educación Física: una perspectiva curricular,Colombia,2013,Formación De Ciudadanías: Una Propuesta Para La Configuración De La Educación Física,JONATHAN ANDRES RUA PENAGOS,1
00726,013,Capítulos de libro publicados,Otro capítulo de libro publicado,La experiencia mística: su comprensión desde una perspectiva naturalizada,Colombia,2013,Ciencia Y Religión: Reflexiones En Torno A Una Racionalidad Incluyente,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,1
00727,013,Capítulos de libro publicados,Otro capítulo de libro publicado,A propósito de la Teología del Deporte,Uruguay,2012,Congreso Continental De Teología. La Teología De La Liberación En Prospectiva,JONATHAN ANDRES RUA PENAGOS,1
00728,013,Capítulos de libro publicados,Otro capítulo de libro publicado,Las Luchas por la Memoria en América Latina: un Camino hacia la Visibilización de las Víctimas y la Consolidación de una Justicia Restaurativa,Colombia,2012,Política Y Cultura En América Y Latina,JESUS DAVID GIRADO SIERRA,1
00729,013,Capítulos de libro publicados,Otro capítulo de libro publicado,Colombia: un Compromiso con la Memoria en medio del Conflicto,Colombia,2012,Conflicto,JESUS DAVID GIRADO SIERRA,1
00730,013,Capítulos de libro publicados,Otro capítulo de libro publicado,La investigación en la lógica del formato o la muerte del conocimiento,Colombia,2012,Un Café Para La Tarde : Cuento,DAVID ESTEBAN ZULUAGA MESA,1
