id,categoria,tipo_producto,titulo,anio,tipologia,id_grupo,cuartil_scimago,categoria_publindex,ano_fuente_cuartil,ano_fuente_publindex
16717,Artículos publicados,Publicado en revista especializada,"Actitudes religiosas, valores y razonamiento moral prosocial en una muestra adolescente.",2018,1,005,No indexada en Scopus,B,,2018
16718,Artículos publicados,Publicado en revista especializada,Empathic skills and theory of mind in female adolescents with conduct disorder.,2018,1,005,Q2,No clasificada en Publindex,2018,
16719,Artículos publicados,Publicado en revista especializada,A Text Mining Approach of the Femicide in Colombia and Mexico: A Comparative Analysis,2018,1,005,No indexada en Scopus,No clasificada en Publindex,,
16720,Artículos publicados,Publicado en revista especializada,"Actitudes religiosas, valores y razonamiento moral prosocial en una muestra adolescente.",2018,1,005,No indexada en Scopus,B,,2018
16721,Artículos publicados,Publicado en revista especializada,Clinical and Neuroimaging Spectrum of Hyperglycemia-associated Chorea-Ballism: Exploratory Analysis of Case Reports,2018,1,005,Q2,No clasificada en Publindex,2018,
16722,Artículos publicados,Publicado en revista especializada,"Efectividad, eficacia y eficiencia en equipos de trabajo",2018,1,014,Q3,B,2018,2018
16723,Artículos publicados,Publicado en revista especializada,Definición de un modelo para la planeación financiera personal aplicado al caso colombiano,2018,1,014,No indexada en Scopus,B,,2018
16724,Artículos publicados,Publicado en revista especializada,Barreras legales para la introducción del Crowdfunding en Colombia: análisis comparativo con España,2018,1,014,Q3,B,2018,2018
16725,Artículos publicados,Publicado en revista especializada,Algunos aspectos de estructuración de los programas de prevención en farmacodependencias.,2018,1,011,No indexada en Scopus,No clasificada en Publindex,,
16726,Artículos publicados,Publicado en revista especializada,Percepción desde los operadores sobre las deficiencias que tienen los programas de prevención de consumo de sustancias psicoactivas en Colombia,2018,1,011,No indexada en Scopus,No clasificada en Publindex,,
16727,Artículos publicados,Publicado en revista especializada,El bullying en los escenarios educativos: una posibilidad de repensar el quehacer docente,2018,1,006,Q3,B,2018,2018
16728,Artículos publicados,Publicado en revista especializada,El bullying en los escenarios educativos: una posibilidad de repensar el quehacer docente,2018,1,014,Q3,B,2018,2018
16729,Artículos publicados,Publicado en revista especializada,Sobre la Evaluación Escolar y su Ética,2018,1,014,Q3,No clasificada en Publindex,2018,
16730,Artículos publicados,Publicado en revista especializada,Editorial- Construcción de conocimiento científico escolar: una reflexión desde la didáctica sobre enseñanza de las ciencias de la gestión y los estudios organizacionales,2018,1,014,No indexada en Scopus,No clasificada en Publindex,,
16731,Artículos publicados,Publicado en revista especializada,ESTANDARIZACIÓN DE PRUEBAS NEUROPSICOLÓGICAS PARA LA EVALUACIÓN DEL LENGUAJE EN ESTUDIANTES UNIVERSITARIOS,2018,1,005,No indexada en Scopus,B,,2018
16732,Artículos publicados,Publicado en revista especializada,La representación contable de los bienes eclesiales en el contexto del marco regulatorio internacional,2018,1,014,Q3,B,2018,2018
16733,Artículos publicados,Publicado en revista especializada,Optimización racional de los costos,2017,1,014,Q3,B,2017,2017
16734,Artículos publicados,Publicado en revista especializada,Conocimiento de la didáctica del inglés en docentes de educación preescolar,2017,1,006,No indexada en Scopus,C,,2017
16735,Artículos publicados,Publicado en revista especializada,"Paz o desmovilización: Justicia transicional, indultos, amnistías, perdones judiciales y posconflicto",2017,1,002,No indexada en Scopus,B,,2017
16736,Artículos publicados,Publicado en revista especializada,NOT-INVENTED-HERE SYNDROME AND INNOVATION PERFORMANCE: THE CONFOUNDING EFFECT OF INNOVATION CAPABILITIES AS ORGANISATIONAL ROUTINES IN SERVICE FIRMS,2017,1,014,Q2,A2,2017,2017
16737,Artículos publicados,Publicado en revista especializada,"Teorías, usuarios e informes de Responsabilidad Social Corporativa. Una revisión desde la construcción histórica del Estado.",2017,1,014,No indexada en Scopus,No clasificada en Publindex,,
16738,Artículos publicados,Publicado en revista especializada,Lean construction - LC bajo pensamiento Lean,2017,1,014,No indexada en Scopus,A2,,2017
16739,Artículos publicados,Publicado en revista especializada,"Teorías, usuarios e informes de Responsabilidad Social Corporativa. Una revisión desde la construcción histórica del Estado.",2017,1,014,No indexada en Scopus,No clasificada en Publindex,,
16740,Artículos publicados,Publicado en revista especializada,Experiments based o Berg game about trust,2017,1,014,Q3,B,2017,2017
16741,Artículos publicados,Publicado en revista especializada,Situación del Crowdfunding como mecanismo para la financiación de PyMEs en Colombia,2017,1,014,Q3,B,2017,2017
16742,Artículos publicados,Publicado en revista especializada,Aproximación a la automaticidad de los juicios evaluativos: Implicaciones de los errores en la atribución afectiva para la cognición social.,2017,1,005,Q3,B,2017,2017
16743,Artículos publicados,Publicado en revista especializada,Consistencia interna de la escala EBP en jóvenes residentes en Medellín (Antioquia),2017,1,005,No indexada en Scopus,B,,2017
16744,Artículos publicados,Publicado en revista especializada,Implicit Attitudes Toward Violence in a Sample of Adolescent Offenders With Conduct Disorder,2017,1,005,Q1,A1,2017,2017
16745,Artículos publicados,Publicado en revista especializada,Regulación del uso de marihuana en Colombia con fines medicinales,2017,1,011,No indexada en Scopus,A2,,2017
16746,Artículos publicados,Publicado en revista especializada,El sentido de la vida: el caso de Bartolomé de las Casas,2017,1,006,No indexada en Scopus,C,,2017
16747,Artículos publicados,Revisión (Survey),Educación a lo largo de la vida: aperturas y posibilidades en la educación superior,2017,1,008,No indexada en Scopus,B,,2017
16748,Artículos publicados,Publicado en revista especializada,The Crucial Role of Educational Stakeholders in the Appropriation of Foreign Language Education Policies: A Case Study,2017,1,006,No indexada en Scopus,A1,,2017
16749,Artículos publicados,Publicado en revista especializada,"Comunicación en familias que acompañan a pacientes en la clínica psiquiátrica ""Nuestra Señora del Sagrado Corazón"" (Medellín-Colombia)",2017,1,007,No indexada en Scopus,A1,,2017
16750,Artículos publicados,Publicado en revista especializada,Structure-reactivity relationship in the degradation of three representative fluoroquinolone antibiotics in water by electrogenerated active chlorine,2017,1,001,Q1,A1,2017,2017
16751,Artículos publicados,Publicado en revista especializada,Marco de referencia para la planificación de generación distribuida en zonas no interconectadas,2017,1,001,No indexada en Scopus,B,,2017
16752,Artículos publicados,Publicado en revista especializada,Planar pentacoordinate carbon atoms embedded in a metallocene framework,2017,1,001,Q1,No clasificada en Publindex,2017,
16753,Artículos publicados,Publicado en revista especializada,Structure and Bonding of Alkali-Metal Pentalenides,2017,1,001,Q1,A1,2017,2017
16754,Artículos publicados,Publicado en revista especializada,Evolución de la contaduría pública en el municipio de Sincelejo-Sucre (1966-2017),2017,1,014,No indexada en Scopus,No clasificada en Publindex,,
16755,Artículos publicados,Publicado en revista especializada,Antecedentes nacionales e internacionales sobre didáctica específica de la disciplina contable en el siglo XXI,2017,1,014,No indexada en Scopus,C,,2017
16756,Artículos publicados,Publicado en revista especializada,"Pensar la vacuidad, vaciar el pensamiento",2017,1,013,No indexada en Scopus,C,,2017
16757,Artículos publicados,Publicado en revista especializada,La experiencia mística como práctica de desautomatización,2017,1,013,Q3,C,2017,2017
16758,Artículos publicados,Corto (Resumen),Presentación,2017,1,013,No indexada en Scopus,C,,2017
16759,Artículos publicados,Publicado en revista especializada,Hölderlin y la religión,2017,1,013,No indexada en Scopus,A2,,2017
16760,Artículos publicados,Publicado en revista especializada,El amor de Dios se humaniza: una mirada desde las bienaventuranzas,2017,1,013,No indexada en Scopus,B,,2017
16761,Artículos publicados,Corto (Resumen),Presentación,2017,1,013,No indexada en Scopus,C,,2017
16762,Artículos publicados,Publicado en revista especializada,Pertinencia de las Políticas de Enseñanza del Inglés en una Zona Rural de Colombia: Un estudio de Caso en Antioquia,2017,1,006,Q3,A2,2017,2017
16763,Artículos publicados,Publicado en revista especializada,La fotografía como estrategia para contar historias del horror del conflicto colombiano,2017,1,008,No indexada en Scopus,C,,2017
16764,Artículos publicados,Publicado en revista especializada,DIVERSIDAD FUNCIONAL Y BIENESTAR UNIVERSITARIO MÁS ALLÁ DE LA LEGISLACIÓN: DE LA UTOPÍA DE LAS LEYES A LA REALIDAD DE LA EDUCACIÓ...,2017,1,008,No indexada en Scopus,B,,2017
16765,Artículos publicados,Publicado en revista especializada,"Pautas, prácticas y creencias de crianza de las familias afrodescendientes cordobesas",2017,1,009,No indexada en Scopus,C,,2017
16766,Artículos publicados,Publicado en revista especializada,An Inventory of Purpose-Built Learning Actions to Build Text-Based and Topic- Based Knowledge,2017,1,009,No indexada en Scopus,C,,2017
16767,Artículos publicados,Publicado en revista especializada,Prevencion humanitaria integral en el marco de violaciones de los derechos humanos derivados del conflicto armado en e le departamento de Córdoba,2017,1,009,No indexada en Scopus,B,,2017
16768,Artículos publicados,Publicado en revista especializada,Prácticas de autoridad en familias con niños entre 2 y 5 años de edad de Medellín-Colombia,2017,1,007,No indexada en Scopus,B,,2017
16769,Artículos publicados,Publicado en revista especializada,Theoretical design of stable hydride clusters: isoelectronic transformation in the EnAl4−nH7+n− series,2017,1,001,Q1,A1,2017,2017
16770,Artículos publicados,Publicado en revista especializada,Revisión y diagnóstico sobre las condiciones de calidad en los programas de Ingeniería de Sistemas en Colombia,2017,1,001,Q3,C,2017,2017
16771,Artículos publicados,Publicado en revista especializada,INTELLIGENT TUTORIAL SYSTEM FOR LEARNING OF BASIC AND OPERATIONAL MATH,2017,1,001,Q4,No clasificada en Publindex,2017,
16772,Artículos publicados,Publicado en revista especializada,Activation and diffusion of ammonia borane hydrogen on gold tetramers,2017,1,001,Q1,A1,2017,2017
16773,Artículos publicados,Publicado en revista especializada,La violencia intrafamiliar y los impactos en el ámbito laboral: análisis comparativo.,2017,1,003,No indexada en Scopus,B,,2017
16774,Artículos publicados,Publicado en revista especializada,Responsabilidad social empresarial en las empresas del sector minorista,2017,1,003,No indexada en Scopus,C,,2017
16775,Artículos publicados,Publicado en revista especializada,"Factores de la violencia intrafamiliar en el género femenino: análisis comparativo aplicado en tres empresas del sector textil confección de las ciudades de Medellín, Bogotá y Manizales",2017,1,003,Q3,B,2017,2017
16776,Artículos publicados,Publicado en revista especializada,Aplicación del Costo de Capital en las pymes en Colombia: una revisión,2017,1,003,No indexada en Scopus,No clasificada en Publindex,,
