id,id_grupo,categoria,tipo_producto,titulo,pais_revista,revista,ano,autores,ISSN,tipologia,cuartil_scimago,categoria_publindex,ano_fuente_cuartil,ano_fuente_publindex
01982,013,Artículos publicados,Publicado en revista especializada,Hölderlin: sobre la religión,Colombia,PERSEITAS,2014,ANDRES ALFREDO CASTRILLON CASTRILLON,23461780,1,No indexada en Scopus,C,,2014
01428,008,Artículos publicados,Revisión (Survey),Construcción del bienestar juvenil en las actuales dinámicas de socialización,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2014,"DORA LILIANA OSORIO TAMAYO, FARLEY JOHANNA CARDONA RODRIGUEZ",22161201,1,No indexada en Scopus,C,,2014
01427,008,Artículos publicados,Publicado en revista especializada,"Propuesta de rehabilitación neuropsicológica de la atención, las funciones ejecutivas y empatía en personas con diagnóstico de trastorno antisocial de la personalidad, desvinculadas del conflicto armado colombiano",Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2014,"ALEXANDER ALVIS RIZZO, CLAUDIA MARCELA ARANA MEDINA, JUAN CARLOS RESTREPO BOTERO, JUAN CARLOS RESTREPO BOTERO",01245821,1,No indexada en Scopus,B,,2014
01426,008,Artículos publicados,Publicado en revista especializada,Construcción del Bienestar Juvenil en las actuales dinámicas de socialización,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2014,"NORMAN DARIO MORENO CARMONA, JOHANA CARDONA RODRIGUEZ, LILIANA OSORIO TAMAYO",22161201,1,No indexada en Scopus,C,,2014
01425,008,Artículos publicados,Publicado en revista especializada,Una mirada -otra- a la familia,México,Psicología Iberoamericana,2014,NORMAN DARIO MORENO CARMONA,14050943,1,No indexada en Scopus,B,,2014
01424,008,Artículos publicados,Publicado en revista especializada,"Pobreza y locura como enfermedades sociales en la mentalidad civilizadora moderna, Cundinamarca y Antioquia 1900-1960",Colombia,REVISTA FACULTAD NACIONAL DE SALUD PUBLICA,2014,"JAIRO GUTIERREZ AVENDANO, JORGE HUMBERTO MARQUEZ VALDERRAMA",0120386X,1,No indexada en Scopus,A2,,2014
01423,008,Artículos publicados,Publicado en revista especializada,Psicología y Desarrollo Humano: Razones para una Nueva Manera de Pensar,Colombia,REVISTA DE PSICOLOGIA,2014,NICOLASA MARIA DURAN PALACIO,21456569,1,En Scopus sin cuartil,B,2014,2014
01983,013,Artículos publicados,Publicado en revista especializada,Contra intelectuales o la importancia de la filosofía,Colombia,Escritos,2014,DAVID ESTEBAN ZULUAGA MESA,01201263,1,No indexada en Scopus,A2,,2014
01984,013,Artículos publicados,Publicado en revista especializada,El vacío existencial y la pérdida del sentido de vida en el sujeto posmoderno: retos para el cristianismo del siglo XXI,Colombia,CUESTIONES TEOLOGICAS,2014,PAULA ANDREA GIRALDO PATINO,0120131X,1,No indexada en Scopus,B,,2014
01985,013,Artículos publicados,Corto (Resumen),Técnicas de reproducción asistida human ¿Disgregación del cuerpo femenino?,Colombia,REVISTA LASALLISTA DE INVESTIGACION,2014,VERONICA NARANJO QUINTERO,17944449,1,Q4,A2,2014,2014
01986,013,Artículos publicados,Corto (Resumen),¿Y dónde quedó la universidad?,Colombia,PERSEITAS,2014,DAVID ESTEBAN ZULUAGA MESA,23461780,1,No indexada en Scopus,C,,2014
01987,013,Artículos publicados,Publicado en revista especializada,Los sofistas: maestros de la areté política en la paideia griega,Colombia,PERSEITAS,2014,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,23461780,1,No indexada en Scopus,C,,2014
01988,013,Artículos publicados,Publicado en revista especializada,Ser cristiano hoy a partir de la práctica de las bienaventuranzas,Colombia,CUESTIONES TEOLOGICAS,2014,CAROLINA VILA PORRAS,0120131X,1,No indexada en Scopus,B,,2014
01429,008,Artículos publicados,Publicado en revista especializada,Imaginando un saber sobre el Alma con María Zambrano,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2014,NICOLASA MARIA DURAN PALACIO,22161201,1,No indexada en Scopus,C,,2014
01430,008,Artículos publicados,Publicado en revista especializada,Aproximación a la noción de encuentro en Emmanuel Lévinas,Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2014,"EDISON FRANCISCO VIVEROS CHAVARRIA, CRUZ ELENA VERGARA MEDINA",01245821,1,No indexada en Scopus,B,,2014
01102,006,Artículos publicados,Publicado en revista especializada,Inteligencia emocional del maestro: posibilidad para favorecer procesos de enseñanza-aprendizaje,Colombia,INFANCIAS IMAGENES,2014,"GLORIA MARIA ISAZA ZAPATA, JUAN SANTIAGO CALLE PIEDRAHITA",16579089,1,No indexada en Scopus,C,,2014
01103,006,Artículos publicados,Publicado en revista especializada,Fomento del componente cognitivo de la capacidad creativa mediante la metodología de formulación de preguntas investigativas.,Colombia,Psicoespacios,2014,OLENA KLIMENKO KLIMENKO,21452776,1,No indexada en Scopus,C,,2014
01104,006,Artículos publicados,Publicado en revista especializada,"Fomento del aprendizaje profundo desde las prácticas de enseñanza en algunas facultades de una institución de educación superior en Medellín, Colombia.",Colombia,Psicoespacios,2014,OLENA KLIMENKO KLIMENKO,21452776,1,No indexada en Scopus,C,,2014
01980,013,Artículos publicados,Publicado en revista especializada,Liberación y desautomatización. La experiencia mística en perspectiva naturalizada,Colombia,IDEAS Y VALORES,2014,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,01200062,1,Q4,A2,2014,2014
01107,006,Artículos publicados,Publicado en revista especializada,Inteligencia emocional del maestro: posibilidad para favorecer procesos de enseñanza-aprendizaje,Colombia,INFANCIAS IMAGENES,2014,JUAN SANTIAGO CALLE PIEDRAHITA,16579089,1,No indexada en Scopus,C,,2014
01105,006,Artículos publicados,Publicado en revista especializada,"La pluralidad: Rasgo de la subjetividad política y condición para construir el sentido del ""entre-nos""",Colombia,Pedagogía Y Saberes,2014,ANGELA MARIA URREGO TOVAR,01212494,1,No indexada en Scopus,B,,2014
01748,011,Artículos publicados,Publicado en revista especializada,"Barras de fútbol, consumo de drogas y violencia",Colombia,PSICOLOGIA DESDE EL CARIBE,2014,"GUILLERMO ALONSO CASTANO PEREZ, NICOLAS IGNACIO URIBE ARAMBURO",0123417X,1,No indexada en Scopus,No clasificada en Publindex,,
00227,001,Artículos publicados,Publicado en revista especializada,Semántica para repositorios de objetos de aprendizaje,Colombia,Scientia Et Technica,2014,"JAIME ALBERTO GUZMAN LUNA, INGRID DURLEY TORRES PARDO, MAURICIO LOPEZ BONILLA",01221701,1,No indexada en Scopus,C,,2014
01871,012,Artículos publicados,Publicado en revista especializada,Educar mientras se informa: una propuesta de resignificación de la prensa tradicional,Colombia,SIGNO Y PENSAMIENTO,2014,LIGIA INES ZULUAGA ARIAS,01204823,1,En Scopus sin cuartil,A2,2014,2014
01607,010,Artículos publicados,Publicado en revista especializada,Dilemas bioéticos asociados a la farmacodependencia en etapa crónica,Colombia,Revista De Psicología Universidad De Antioquia,2014,VIVIANA CARMENZA AVILA NAVARRETE,21454892,1,No indexada en Scopus,C,,2014
01608,010,Artículos publicados,Publicado en revista especializada,El Rol del Profesorado en el Manejo de la Violencia Escolar,Colombia,VIA INVENIENDI ET IUDICANDI,2014,"SANDRA LUZ CASTRO LESMES, MARIELA INES SANCHEZ CARDONA",19090528,1,No indexada en Scopus,C,,2014
00401,002,Artículos publicados,Publicado en revista especializada,De la política criminal: buen punto para la superación de falencias en Colombia,Colombia,Revista Cientifica De Unincca,2014,RODRIGO ORLANDO OSORIO MONTOYA,01226150,1,No indexada en Scopus,C,,2014
00402,002,Artículos publicados,Publicado en revista especializada,"Contexto histórico, biografía y proyección institucional del Jurista D. Diego Antonio Navarro Martín de Villodres en España y en el continente americano",Colombia,Revista Jurídica Mario Alario D´ Filippo,2014,PAULO BERNARDO ARBOLEDA RAMIREZ,21456054,1,No indexada en Scopus,No clasificada en Publindex,,
00403,002,Artículos publicados,Publicado en revista especializada,Contratos de Prestación de Servicios en el Sector Estatal,Colombia,RATIO JURIS,2014,"JORGE IVAN GAVIRIA MESA, MONICA LUCIA GRANDA VIVEROS",17946638,1,No indexada en Scopus,C,,2014
00691,004,Artículos publicados,Publicado en revista especializada,Las prácticas sexuales de riesgo al VIH en población universitaria,Colombia,REVISTA DE SALUD PUBLICA,2014,"OLGA LUCIA ARBOLEDA ALVAREZ, SANTIAGO ALBERTO MORALES MESA, ANGELA MARIA SEGURA CARDONA",01240064,1,Q4,A1,2014,2014
01210,007,Artículos publicados,Publicado en revista especializada,Psicodinámica de la agresividad infantil,Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2014,"LAURA VICTORIA LONDONO BERNAL, RICARDO ALBERTO ANDRADE RODRIGUEZ",01245821,1,No indexada en Scopus,B,,2014
01211,007,Artículos publicados,Publicado en revista especializada,"Parental Expectations and Prosocial Behavior of Adolescents From Low-Income Backgrounds: A Cross-Cultural Comparison Between Three Countries-Argentina, Colombia, and Spain",Colombia,JOURNAL OF CROSS CULTURAL PSYCHOLOGY,2014,"EDISON FRANCISCO VIVEROS CHAVARRIA, SANTIAGO ALBERTO MORALES MESA",00220221,1,Q1,A1,2014,2014
01212,007,Artículos publicados,Publicado en revista especializada,"El acto de leer como una escucha intuitiva aplicable en los semilleros de investigación. Una aproximación desde el texto ""Oír-Ver-Leer"" de Hans-Georg Gadamer",Colombia,PERSEITAS,2014,EDISON FRANCISCO VIVEROS CHAVARRIA,23461780,1,No indexada en Scopus,C,,2014
01213,007,Artículos publicados,Publicado en revista especializada,Aproximación a la noción de encuentro en Emmanuel Lévinas,Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2014,"EDISON FRANCISCO VIVEROS CHAVARRIA, CRUZ ELENA VERGARA MEDINA",01245821,1,No indexada en Scopus,B,,2014
00228,001,Artículos publicados,Publicado en revista especializada,Structural evolution of small gold clusters doped by one and two boron atoms,Estados Unidos,JOURNAL OF COMPUTATIONAL CHEMISTRY,2014,EDISON HUMBERTO OSORIO LOPEZ,1096987X,1,Q1,A1,2014,2014
00404,002,Artículos publicados,Publicado en revista especializada,El Contrato de Prestación de Servicios en el Sector Estatal,Colombia,RATIO JURIS,2014,"MONICA LUCIA GRANDA VIVEROS, JORGE IVAN GAVIRIA MESA",17946638,1,No indexada en Scopus,C,,2014
00889,005,Artículos publicados,Publicado en revista especializada,"Propuesta de rehabilitación neuropsicológica de la atención, las funciones ejecutivas y empatía en personas con diagnóstico de trastorno antisocial de la personalidad, desvinculadas del conflicto armado colombiano",Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2014,CLAUDIA MARCELA ARANA MEDINA,01245821,1,No indexada en Scopus,B,,2014
00888,005,Artículos publicados,Publicado en revista especializada,"Formación académica, valores, empatía y comportamientos socialmente responsables en estudiantes universitarios",México,REVISTA DE LA EDUCACION SUPERIOR,2014,"OLBER EDUARDO ARANGO TOBON, SANDRA JULIET CLAVIJO ZAPATA, ISABEL CRISTINA PUERTA LOPERA, JOSE WILMAR SANCHEZ DUQUE",01852760,1,En Scopus sin cuartil,A1,2014,2014
00887,005,Artículos publicados,Publicado en revista especializada,"Formación Académica, Valores, Empatía y Comportamientos Socialmente Responsables en estudiantes Universitarios",México,REVISTA DE LA EDUCACION SUPERIOR,2014,OLBER EDUARDO ARANGO TOBON,01852760,1,En Scopus sin cuartil,A1,2014,2014
00886,005,Artículos publicados,Publicado en revista especializada,Teoría de la mente y empatía como predictores de conductas disociales en la adolescencia,España,Escritos de Psicología,2014,"OLBER EDUARDO ARANGO TOBON, ISABEL CRISTINA PUERTA LOPERA",19893809,1,No indexada en Scopus,A1,,2014
00885,005,Artículos publicados,Publicado en revista especializada,The new science of moral cognition: the state of the art.,España,ANALES DE PSICOLOGIA,2014,"JULIO ANTONIO OLIVERA LA ROSA, JAUME ROSSELLO MIR",02129728,1,Q3,A1,2014,2014
02139,014,Artículos publicados,Publicado en revista especializada,La Inteligencia Artificial y la contabilidad. Lógica Borrosa y Representación del Conocimiento,Colombia,Lúmina,2014,CARLOS ALBERTO MUNOZ RESTREPO,26196174,1,No indexada en Scopus,No clasificada en Publindex,,
02140,014,Artículos publicados,Publicado en revista especializada,La Inteligencia Artificial y la contabilidad. Lógica Borrosa y Representación del Conocimiento,Colombia,Lúmina,2014,CARLOS ALBERTO MUNOZ RESTREPO,01234072,1,No indexada en Scopus,C,,2014
02141,014,Artículos publicados,Publicado en revista especializada,El riesgo moral en la revisoría fiscal,Colombia,Criterio Libre,2014,LILIAM BETANCUR JARAMILLO,19000642,1,No indexada en Scopus,B,,2014
01744,011,Artículos publicados,Publicado en revista especializada,Intervención psicopedagógica en aulas hospitalarias: hacia una pedagogía incluyente en contextos adversos,Colombia,INFANCIAS IMAGENES,2014,"ALEXANDER RODRIGUEZ BUSTAMANTE, GLORIA MARIA LOPEZ ARBOLEDA, SANDRA JULIET CLAVIJO ZAPATA",16579089,1,No indexada en Scopus,C,,2014
01745,011,Artículos publicados,Publicado en revista especializada,Problemas asociados al consumo de alcohol en estudiantes universitarios,Brasil,REVISTA LATINO AMERICANA DE ENFERMAGEM,2014,"GUILLERMO ALONSO CASTANO PEREZ, GUSTAVO ADOLFO CALDERON VALLEJO",01041169,1,Q2,A1,2014,2014
01746,011,Artículos publicados,Publicado en revista especializada,Problemas asociados al consumo de alcohol en estudiantes universitarios.,Brasil,REVISTA LATINO AMERICANA DE ENFERMAGEM,2014,GUSTAVO ADOLFO CALDERON VALLEJO,15188345,1,No indexada en Scopus,B,,2014
01747,011,Artículos publicados,Publicado en revista especializada,"Factores asociados a las prácticas sexuales de riesgo en estudiantes de colegios públicos y privados de la ciudad de Medellín, (Colombia) 2011",Colombia,Investigaciones Andina,2014,"GUILLERMO ALONSO CASTANO PEREZ, HUGO GRISALES ROMERO, HUGO DE JESUS GRISALES ROMERO, LEYDY JOHANA COLORADO",01248146,1,No indexada en Scopus,A2,,2014
01754,011,Artículos publicados,Publicado en revista especializada,Alcohol consumption and intervening factors observed in university students,Cuba,REVISTA CUBANA DE SALUD PUBLICA,2014,"GUILLERMO ALONSO CASTANO PEREZ, JOSE ANTONIO GARCIA DEL CASTILLO, JUAN CARLOS MARZO CAMPOS",08643466,1,Q4,A1,2014,2014
01753,011,Artículos publicados,Publicado en revista especializada,"Agresividad, consumo de drogas y ¿barras bravas¿ en el fútbol",Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2014,"GUILLERMO ALONSO CASTANO PEREZ, NICOLAS IGNACIO URIBE ARAMBURO, SANDRA MILENA RESTREPO ESCOBAR",01245821,1,No indexada en Scopus,B,,2014
01752,011,Artículos publicados,Publicado en revista especializada,"Agresividad, consumo de drogas y ""barras bravas"" en el Fútbol",Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2014,"SANDRA MILENA RESTREPO ESCOBAR, GUILLERMO ALONSO CASTANO PEREZ",01245821,1,No indexada en Scopus,B,,2014
01751,011,Artículos publicados,Publicado en revista especializada,"Agresividad, consumo de drogas y ""barras bravas"" en el futbol",Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2014,"NICOLAS IGNACIO URIBE ARAMBURO, GUILLERMO ALONSO CASTANO PEREZ",01245821,1,No indexada en Scopus,B,,2014
01750,011,Artículos publicados,Publicado en revista especializada,"Barras de futbol, consumo de drogas y violencia",Colombia,PSICOLOGIA DESDE EL CARIBE,2014,"NICOLAS IGNACIO URIBE ARAMBURO, GUILLERMO ALONSO CASTANO PEREZ",0123417X,1,No indexada en Scopus,No clasificada en Publindex,,
01870,012,Artículos publicados,Publicado en revista especializada,Educación para la ciudadanía en la era de las wikis.,Colombia,Revista Poliantea,2014,GABRIEL JAIME LOTERO ECHEVERRI,21453101,1,No indexada en Scopus,No clasificada en Publindex,,
00231,001,Artículos publicados,Publicado en revista especializada,Stop rotating! One substitution halts the B19− motor,Reino Unido,CHEMICAL COMMUNICATIONS,2014,EDISON HUMBERTO OSORIO LOPEZ,1364548X,1,Q1,B,2014,2014
01872,012,Artículos publicados,Publicado en revista especializada,Educar mientras se informa: una propuesta de resignificación de la prensa tradicional,Colombia,SIGNO Y PENSAMIENTO,2014,"NELIDA MARIA MONTOYA RAMIREZ, LIGIA INES ZULUAGA ARIAS",01204823,1,En Scopus sin cuartil,A2,2014,2014
00237,001,Artículos publicados,Publicado en revista especializada,Oxygen reduction reaction on Nano-structured Platinum Surfaces in acidic media: Promoting effect of surface steps and ideal response on Pt(111),Colombia,CATALYSIS TODAY,2014,"ANA MARIA GOMEZ MARIN, JUAN M FELIU",09205861,1,Q1,A1,2014,2014
00689,004,Artículos publicados,Publicado en revista especializada,CARACTERIZACIÓN DE UNIDADES PRODUCTIVAS ASOCIATIVAS DEL PROGRAMA DE ECONOMÍA SOLIDARIA DE LA ALCALDÍA DE MEDELLÍN,Colombia,Semestre Económico,2014,"MARTHA DEL SOCORRO ALZATE CARDENAS, JORGE ANDRES BETANCUR CASTANO, OVIDIO HERRERA RIVERA, GLORIA LUCILA AGUDELO RESTREPO",01206346,1,No indexada en Scopus,A2,,2014
00690,004,Artículos publicados,Publicado en revista especializada,Uso de Tecnologías de Información y Comunicación para la negociación internacional ¿Ventaja para las empresas colombianas?,Colombia,Revista Ciencias Estrategicas,2014,"HUGO ROMAN PEREZ ARROYAVE, JAIRO ALBERTO JARRIN QUINTERO, JOSE ALEJANDRO CANO ARENAS, JOSE JAIME BAENA ROJAS",17948347,1,No indexada en Scopus,B,,2014
00238,001,Artículos publicados,Publicado en revista especializada,Exploring the Potential Energy Surface of E2P4 Clusters (E=Group 13 Element): The Quest for Inverse Carbon-Free Sandwiches,Alemania,CHEMISTRY A EUROPEAN JOURNAL,2014,EDISON HUMBERTO OSORIO LOPEZ,09476539,1,Q1,A1,2014,2014
00239,001,Artículos publicados,Publicado en revista especializada,Evaluación de una experiencia de formación B-Learning en el aprendizaje de tecnologías de la información y la comunicación,Colombia,REVISTA DIGITAL LAMPSAKOS,2014,LINA MARIA MONTOYA SUAREZ,21454086,1,No indexada en Scopus,No clasificada en Publindex,,
